,Eroded Material,Sample preparation,Material Treatment,Erodent,Shape,Size (µm),Size range (µm),Size (mesh),Velocity (m/s),V Pressure (PSI),Vair (m/s),V KinE (m/s),Incident angle,Total Erodent mass (g),Erodent flux (g/(cm^2*s)),Particle Flow rate (g/minute),Dust concentration (mg/ft^3),Working Distance (mm),Nozzle Diameter (mm),Nozzle length (mm),Carrier Gas,Temperature (°C),Erosion Rate (mm^3/g),ASTM G76 Mentioned?,Publication Year,Source,Test type,Quality score,Note,Column1,Column2,Unnamed: 34,Target Hardness (GPa),Target Hardness from Vickers,Target Hardness from Rockwell,Target Density (kg/m^3),Target Elastic Modulus (GPa),Target Poisson Ratio,Target Ductile/Brittle,Target Thermal conductivity (W/m*K),Target Yield Strength (MPa),Target Tensile Strength (MPa),Target Fracture toughness (MPa*m^0.5),Target Melting Temp (°C),Erodent Density (kg/m^3),Erodent Hardness (GPa),Erodent Melting Temp (°C),Erodent Young's Modulus (GPa),Erodent Poisson's Ratio,Erodent Fracture toughness (MPa*m^0.5),Erosion Rate (mg/g)
855,Fe,,,SiO2,Angular,325,297-355,,100,,,,10,,,,,15,4,,Air,RT,0.1137,No,1997,29,Gas Blast,5,,,,,1.5,1,0,7870,208.2,0.291,D,80.4,130,265,44,1538,2425,11.5,1830,70,0.17,0.73,0.894819
856,Fe,,,SiO2,Angular,325,297-355,,100,,,,10,,,,,20,4,,Air,RT,0.1072,No,1997,29,Gas Blast,5,,,,,1.5,1,0,7870,208.2,0.291,D,80.4,130,265,44,1538,2425,11.5,1830,70,0.17,0.73,0.843664
857,Fe,,,SiO2,Angular,325,297-355,,100,,,,10,,,,,25,4,,Air,RT,0.1009,No,1997,29,Gas Blast,5,,,,,1.5,1,0,7870,208.2,0.291,D,80.4,130,265,44,1538,2425,11.5,1830,70,0.17,0.73,0.794083
858,Fe,,,SiO2,Angular,325,297-355,,100,,,,10,,,,,30,4,,Air,RT,0.0946,No,1997,29,Gas Blast,5,,,,,1.5,1,0,7870,208.2,0.291,D,80.4,130,265,44,1538,2425,11.5,1830,70,0.17,0.73,0.744502
859,Fe,,,SiO2,Angular,325,297-355,,100,,,,3,,,,,10,4,,Air,RT,0.0439,No,1997,29,Gas Blast,5,,,,,1.5,1,0,7870,208.2,0.291,D,80.4,130,265,44,1538,2425,11.5,1830,70,0.17,0.73,0.345493
860,Fe,,,SiO2,Angular,325,297-355,,100,,,,5,,,,,10,4,,Air,RT,0.0625,No,1997,29,Gas Blast,5,,,,,1.5,1,0,7870,208.2,0.291,D,80.4,130,265,44,1538,2425,11.5,1830,70,0.17,0.73,0.491875
861,Fe,,,SiO2,Angular,325,297-355,,100,,,,10,,,,,10,4,,Air,RT,0.0877,No,1997,29,Gas Blast,5,,,,,1.5,1,0,7870,208.2,0.291,D,80.4,130,265,44,1538,2425,11.5,1830,70,0.17,0.73,0.690199
862,Fe,,,SiO2,Angular,325,297-355,,100,,,,20,,,,,10,4,,Air,RT,0.1133,No,1997,29,Gas Blast,5,,,,,1.5,1,0,7870,208.2,0.291,D,80.4,130,265,44,1538,2425,11.5,1830,70,0.17,0.73,0.891671
863,Fe,,,SiO2,Angular,325,297-355,,100,,,,30,,,,,10,4,,Air,RT,0.1323,No,1997,29,Gas Blast,5,,,,,1.5,1,0,7870,208.2,0.291,D,80.4,130,265,44,1538,2425,11.5,1830,70,0.17,0.73,1.041201
864,Fe,,,SiO2,Angular,325,297-355,,100,,,,60,,,,,10,4,,Air,RT,0.1007,No,1997,29,Gas Blast,5,,,,,1.5,1,0,7870,208.2,0.291,D,80.4,130,265,44,1538,2425,11.5,1830,70,0.17,0.73,0.792509
865,Fe,,,SiO2,Angular,325,297-355,,100,,,,90,,,,,10,4,,Air,RT,0.0698,No,1997,29,Gas Blast,5,,,,,1.5,1,0,7870,208.2,0.291,D,80.4,130,265,44,1538,2425,11.5,1830,70,0.17,0.73,0.549326
866,Al,,,SiO2,Angular,325,297-355,,50,,,,3,,,,,10,4,,Air,RT,0.0347,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.09369
867,Al,,,SiO2,Angular,325,297-355,,50,,,,5,,,,,10,4,,Air,RT,0.0517,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.13959
868,Al,,,SiO2,Angular,325,297-355,,50,,,,10,,,,,10,4,,Air,RT,0.078,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.2106
869,Al,,,SiO2,Angular,325,297-355,,50,,,,20,,,,,10,4,,Air,RT,0.0915,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.24705
870,Al,,,SiO2,Angular,325,297-355,,50,,,,30,,,,,10,4,,Air,RT,0.078,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.2106
871,Al,,,SiO2,Angular,325,297-355,,50,,,,40,,,,,10,4,,Air,RT,0.0653,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.17631
872,Al,,,SiO2,Angular,325,297-355,,50,,,,60,,,,,10,4,,Air,RT,0.0517,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.13959
873,Al,,,SiO2,Angular,325,297-355,,50,,,,90,,,,,10,4,,Air,RT,0.0356,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.09612
874,Al,,,SiO2,Angular,325,297-355,,100,,,,3,,,,,10,4,,Air,RT,0.1449,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.39123
875,Al,,,SiO2,Angular,325,297-355,,100,,,,5,,,,,10,4,,Air,RT,0.239,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.6453
876,Al,,,SiO2,Angular,325,297-355,,100,,,,10,,,,,10,4,,Air,RT,0.3322,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.89694
877,Al,,,SiO2,Angular,325,297-355,,100,,,,20,,,,,10,4,,Air,RT,0.3915,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,1.05705
878,Al,,,SiO2,Angular,325,297-355,,100,,,,30,,,,,10,4,,Air,RT,0.3525,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.95175
879,Al,,,SiO2,Angular,325,297-355,,100,,,,40,,,,,10,4,,Air,RT,0.3136,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.84672
880,Al,,,SiO2,Angular,325,297-355,,100,,,,60,,,,,10,4,,Air,RT,0.2373,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.64071
881,Al,,,SiO2,Angular,325,297-355,,100,,,,90,,,,,10,4,,Air,RT,0.1831,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.49437
882,Al,,,SiO2,Angular,325,297-355,,130,,,,3,,,,,10,4,,Air,RT,0.222,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.5994
883,Al,,,SiO2,Angular,325,297-355,,130,,,,5,,,,,10,4,,Air,RT,0.3144,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.84888
884,Al,,,SiO2,Angular,325,297-355,,130,,,,10,,,,,10,4,,Air,RT,0.4636,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,1.25172
885,Al,,,SiO2,Angular,325,297-355,,130,,,,20,,,,,10,4,,Air,RT,0.5373,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,1.45071
886,Al,,,SiO2,Angular,325,297-355,,130,,,,30,,,,,10,4,,Air,RT,0.4847,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,1.30869
887,Al,,,SiO2,Angular,325,297-355,,130,,,,40,,,,,10,4,,Air,RT,0.4093,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,1.10511
888,Al,,,SiO2,Angular,325,297-355,,130,,,,60,,,,,10,4,,Air,RT,0.3136,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.84672
889,Al,,,SiO2,Angular,325,297-355,,130,,,,90,,,,,10,4,,Air,RT,0.2559,No,1997,29,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,2425,11.5,1830,70,0.17,0.73,0.69093
890,Pb,,,SiO2,Angular,325,297-355,,100,,,,3,,,,,10,4,,Air,RT,0.5072,No,1997,29,Gas Blast,5,,,,,0.2,1,0,11400,26.1,0.44,D,33.6,9,15,10,328,2425,11.5,1830,70,0.17,0.73,5.78208
891,Pb,,,SiO2,Angular,325,297-355,,100,,,,5,,,,,10,4,,Air,RT,0.6763,No,1997,29,Gas Blast,5,,,,,0.2,1,0,11400,26.1,0.44,D,33.6,9,15,10,328,2425,11.5,1830,70,0.17,0.73,7.70982
892,Pb,,,SiO2,Angular,325,297-355,,100,,,,10,,,,,10,4,,Air,RT,1.0112,No,1997,29,Gas Blast,5,,,,,0.2,1,0,11400,26.1,0.44,D,33.6,9,15,10,328,2425,11.5,1830,70,0.17,0.73,11.52768
893,Pb,,,SiO2,Angular,325,297-355,,100,,,,20,,,,,10,4,,Air,RT,0.9781,No,1997,29,Gas Blast,5,,,,,0.2,1,0,11400,26.1,0.44,D,33.6,9,15,10,328,2425,11.5,1830,70,0.17,0.73,11.15034
894,Pb,,,SiO2,Angular,325,297-355,,100,,,,30,,,,,10,4,,Air,RT,0.8285,No,1997,29,Gas Blast,5,,,,,0.2,1,0,11400,26.1,0.44,D,33.6,9,15,10,328,2425,11.5,1830,70,0.17,0.73,9.4449
895,Pb,,,SiO2,Angular,325,297-355,,100,,,,40,,,,,10,4,,Air,RT,0.7124,No,1997,29,Gas Blast,5,,,,,0.2,1,0,11400,26.1,0.44,D,33.6,9,15,10,328,2425,11.5,1830,70,0.17,0.73,8.12136
896,Pb,,,SiO2,Angular,325,297-355,,100,,,,60,,,,,10,4,,Air,RT,0.5588,No,1997,29,Gas Blast,5,,,,,0.2,1,0,11400,26.1,0.44,D,33.6,9,15,10,328,2425,11.5,1830,70,0.17,0.73,6.37032
897,Pb,,,SiO2,Angular,325,297-355,,100,,,,90,,,,,10,4,,Air,RT,0.4155,No,1997,29,Gas Blast,5,,,,,0.2,1,0,11400,26.1,0.44,D,33.6,9,15,10,328,2425,11.5,1830,70,0.17,0.73,4.7367
898,Grey Cast Iron,,,SiO2,Angular,325,297-355,,100,,,,3,,,,,10,4,,Air,RT,0.0408,No,1997,29,Gas Blast,5,,,,,3,1,0,7500,151,0.29,B,36.3,,414,16,1527,2425,11.5,1830,70,0.17,0.73,0.306
899,Grey Cast Iron,,,SiO2,Angular,325,297-355,,100,,,,5,,,,,10,4,,Air,RT,0.0793,No,1997,29,Gas Blast,5,,,,,3,1,0,7500,151,0.29,B,36.3,,414,16,1527,2425,11.5,1830,70,0.17,0.73,0.59475
900,Grey Cast Iron,,,SiO2,Angular,325,297-355,,100,,,,10,,,,,10,4,,Air,RT,0.1486,No,1997,29,Gas Blast,5,,,,,3,1,0,7500,151,0.29,B,36.3,,414,16,1527,2425,11.5,1830,70,0.17,0.73,1.1145
901,Grey Cast Iron,,,SiO2,Angular,325,297-355,,100,,,,20,,,,,10,4,,Air,RT,0.1987,No,1997,29,Gas Blast,5,,,,,3,1,0,7500,151,0.29,B,36.3,,414,16,1527,2425,11.5,1830,70,0.17,0.73,1.49025
902,Grey Cast Iron,,,SiO2,Angular,325,297-355,,100,,,,30,,,,,10,4,,Air,RT,0.238,No,1997,29,Gas Blast,5,,,,,3,1,0,7500,151,0.29,B,36.3,,414,16,1527,2425,11.5,1830,70,0.17,0.73,1.785
903,Grey Cast Iron,,,SiO2,Angular,325,297-355,,100,,,,40,,,,,10,4,,Air,RT,0.2525,No,1997,29,Gas Blast,5,,,,,3,1,0,7500,151,0.29,B,36.3,,414,16,1527,2425,11.5,1830,70,0.17,0.73,1.89375
904,Grey Cast Iron,,,SiO2,Angular,325,297-355,,100,,,,60,,,,,10,4,,Air,RT,0.2306,No,1997,29,Gas Blast,5,,,,,3,1,0,7500,151,0.29,B,36.3,,414,16,1527,2425,11.5,1830,70,0.17,0.73,1.7295
905,Grey Cast Iron,,,SiO2,Angular,325,297-355,,100,,,,90,,,,,10,4,,Air,RT,0.1844,No,1997,29,Gas Blast,5,,,,,3,1,0,7500,151,0.29,B,36.3,,414,16,1527,2425,11.5,1830,70,0.17,0.73,1.383
906,Steel - Quenched Carbon Tool,,,SiO2,Angular,325,297-355,,100,,,,3,,,,,10,4,,Air,RT,0.0322,No,1997,29,Gas Blast,5,,,,,8,1,0,7550,214,0.3,B,32,1500,1690,22,1421,2425,11.5,1830,70,0.17,0.73,0.24311
907,Steel - Quenched Carbon Tool,,,SiO2,Angular,325,297-355,,100,,,,5,,,,,10,4,,Air,RT,0.0458,No,1997,29,Gas Blast,5,,,,,8,1,0,7550,214,0.3,B,32,1500,1690,22,1421,2425,11.5,1830,70,0.17,0.73,0.34579
908,Steel - Quenched Carbon Tool,,,SiO2,Angular,325,297-355,,100,,,,10,,,,,10,4,,Air,RT,0.0741,No,1997,29,Gas Blast,5,,,,,8,1,0,7550,214,0.3,B,32,1500,1690,22,1421,2425,11.5,1830,70,0.17,0.73,0.559455
909,Steel - Quenched Carbon Tool,,,SiO2,Angular,325,297-355,,100,,,,20,,,,,10,4,,Air,RT,0.1134,No,1997,29,Gas Blast,5,,,,,8,1,0,7550,214,0.3,B,32,1500,1690,22,1421,2425,11.5,1830,70,0.17,0.73,0.85617
910,Steel - Quenched Carbon Tool,,,SiO2,Angular,325,297-355,,100,,,,30,,,,,10,4,,Air,RT,0.157,No,1997,29,Gas Blast,5,,,,,8,1,0,7550,214,0.3,B,32,1500,1690,22,1421,2425,11.5,1830,70,0.17,0.73,1.18535
911,Steel - Quenched Carbon Tool,,,SiO2,Angular,325,297-355,,100,,,,40,,,,,10,4,,Air,RT,0.1704,No,1997,29,Gas Blast,5,,,,,8,1,0,7550,214,0.3,B,32,1500,1690,22,1421,2425,11.5,1830,70,0.17,0.73,1.28652
912,Steel - Quenched Carbon Tool,,,SiO2,Angular,325,297-355,,100,,,,60,,,,,10,4,,Air,RT,0.181,No,1997,29,Gas Blast,5,,,,,8,1,0,7550,214,0.3,B,32,1500,1690,22,1421,2425,11.5,1830,70,0.17,0.73,1.36655
913,Steel - Quenched Carbon Tool,,,SiO2,Angular,325,297-355,,100,,,,90,,,,,10,4,,Air,RT,0.1628,No,1997,29,Gas Blast,5,,,,,8,1,0,7550,214,0.3,B,32,1500,1690,22,1421,2425,11.5,1830,70,0.17,0.73,1.22914
914,Al,,,Al2O3,Angular,210,,,129,,,,4,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.803
915,Al,,,Al2O3,Angular,210,,,129,,,,10,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.398
916,Al,,,Al2O3,Angular,210,,,129,,,,15,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.594
917,Al,,,Al2O3,Angular,210,,,129,,,,17,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.627
918,Al,,,Al2O3,Angular,210,,,129,,,,20,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.622
919,Al,,,Al2O3,Angular,210,,,129,,,,22,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.597
920,Al,,,Al2O3,Angular,210,,,129,,,,25,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.586
921,Al,,,Al2O3,Angular,210,,,129,,,,30,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.477
922,Al,,,Al2O3,Angular,210,,,129,,,,40,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.215
923,Al,,,Al2O3,Angular,210,,,129,,,,50,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.983
924,Al,,,Al2O3,Angular,210,,,129,,,,60,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.92
925,Al,,,Al2O3,Angular,210,,,129,,,,70,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.858
926,Al,,,Al2O3,Angular,210,,,129,,,,90,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.819
927,Al,,,Al2O3,Angular,210,,,151,,,,10,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,2.28
928,Al,,,Al2O3,Angular,210,,,151,,,,12,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,2.544
929,Al,,,Al2O3,Angular,210,,,151,,,,14,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,2.703
930,Al,,,Al2O3,Angular,210,,,151,,,,17,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,2.746
931,Al,,,Al2O3,Angular,210,,,151,,,,20,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,2.714
932,Al,,,Al2O3,Angular,210,,,151,,,,22,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,2.757
933,Al,,,Al2O3,Angular,210,,,151,,,,25,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,2.777
934,Al,,,Al2O3,Angular,210,,,151,,,,30,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,2.728
935,Al,,,Al2O3,Angular,210,,,151,,,,40,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,2.224
936,Al,,,Al2O3,Angular,210,,,151,,,,50,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.774
937,Al,,,Al2O3,Angular,210,,,151,,,,60,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.572
938,Al,,,Al2O3,Angular,210,,,151,,,,70,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.342
939,Al,,,Al2O3,Angular,210,,,151,,,,80,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.181
940,Al,,,Al2O3,Angular,210,,,151,,,,90,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,1.166
941,Al,,,Al2O3,Angular,210,,,108,,,,4,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.379
942,Al,,,Al2O3,Angular,210,,,108,,,,5,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.435
943,Al,,,Al2O3,Angular,210,,,108,,,,6,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.49
944,Al,,,Al2O3,Angular,210,,,108,,,,7,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.518
945,Al,,,Al2O3,Angular,210,,,108,,,,8,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.533
946,Al,,,Al2O3,Angular,210,,,108,,,,9,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.543
947,Al,,,Al2O3,Angular,210,,,108,,,,10,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.554
948,Al,,,Al2O3,Angular,210,,,108,,,,11,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.568
949,Al,,,Al2O3,Angular,210,,,108,,,,12,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.592
950,Al,,,Al2O3,Angular,210,,,108,,,,50,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.595
951,Al,,,Al2O3,Angular,210,,,108,,,,60,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.625
952,Al,,,Al2O3,Angular,210,,,108,,,,70,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.636
953,Al,,,Al2O3,Angular,210,,,108,,,,17,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.644
954,Al,,,Al2O3,Angular,210,,,108,,,,19,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.639
955,Al,,,Al2O3,Angular,210,,,108,,,,20,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.632
956,Al,,,Al2O3,Angular,210,,,108,,,,21,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.621
957,Al,,,Al2O3,Angular,210,,,108,,,,22,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.608
958,Al,,,Al2O3,Angular,210,,,108,,,,23,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.594
959,Al,,,Al2O3,Angular,210,,,108,,,,25,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.59
960,Al,,,Al2O3,Angular,210,,,108,,,,25,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.57
961,Al,,,Al2O3,Angular,210,,,108,,,,30,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.531
962,Al,,,Al2O3,Angular,210,,,108,,,,35,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.472
963,Al,,,Al2O3,Angular,210,,,108,,,,40,,,,,,,,Air,RT,,No,1968,30,Gas Blast,5,,,,,0.4,1,0,2700,67,0.345,D,247,17.5,45,27,660,3960,20.5,2054,370,0.22,4,0.436
